Genotype	slot	signal	value	n_batches	total_flies	PC1	rank	zt
"DGRP109"	43	"moving"	0.466222222222222	1	30	-0.851836664509	11	21.75
"DGRP109"	44	"moving"	0.438666666666667	1	30	-0.851836664509	11	22.25
"DGRP109"	45	"moving"	0.394	1	30	-0.851836664509	11	22.75
"DGRP109"	46	"moving"	0.350666666666667	1	30	-0.851836664509	11	23.25
"DGRP109"	47	"moving"	0.194666666666667	1	30	-0.851836664509	11	23.75
"DGRP109"	0	"sleep"	0.72	1	30	-0.851836664509	11	0.25
"DGRP109"	1	"sleep"	0.767111111111111	1	30	-0.851836664509	11	0.75
"DGRP109"	2	"sleep"	0.756444444444445	1	30	-0.851836664509	11	1.25
"DGRP109"	3	"sleep"	0.758666666666667	1	30	-0.851836664509	11	1.75
"DGRP109"	4	"sleep"	0.762222222222222	1	30	-0.851836664509	11	2.25
"DGRP109"	5	"sleep"	0.714666666666667	1	30	-0.851836664509	11	2.75
"DGRP109"	6	"sleep"	0.715333333333333	1	30	-0.851836664509	11	3.25
"DGRP109"	7	"sleep"	0.711777777777778	1	30	-0.851836664509	11	3.75
"DGRP109"	8	"sleep"	0.665111111111111	1	30	-0.851836664509	11	4.25
"DGRP109"	9	"sleep"	0.630222222222222	1	30	-0.851836664509	11	4.75
"DGRP109"	10	"sleep"	0.558	1	30	-0.851836664509	11	5.25
"DGRP109"	11	"sleep"	0.529333333333333	1	30	-0.851836664509	11	5.75
"DGRP109"	12	"sleep"	0.523111111111111	1	30	-0.851836664509	11	6.25
"DGRP109"	13	"sleep"	0.483111111111111	1	30	-0.851836664509	11	6.75
"DGRP109"	14	"sleep"	0.280666666666667	1	30	-0.851836664509	11	7.25
"DGRP109"	15	"sleep"	0.756666666666667	1	30	-0.851836664509	11	7.75
"DGRP109"	16	"sleep"	0.884222222222222	1	30	-0.851836664509	11	8.25
"DGRP109"	17	"sleep"	0.904666666666667	1	30	-0.851836664509	11	8.75
"DGRP109"	18	"sleep"	0.918222222222222	1	30	-0.851836664509	11	9.25
"DGRP109"	19	"sleep"	0.923777777777778	1	30	-0.851836664509	11	9.75
"DGRP109"	20	"sleep"	0.927333333333333	1	30	-0.851836664509	11	10.25
"DGRP109"	21	"sleep"	0.902888888888889	1	30	-0.851836664509	11	10.75
"DGRP109"	22	"sleep"	0.910222222222222	1	30	-0.851836664509	11	11.25
"DGRP109"	23	"sleep"	0.902222222222222	1	30	-0.851836664509	11	11.75
"DGRP109"	24	"sleep"	0.875555555555556	1	30	-0.851836664509	11	12.25
"DGRP109"	25	"sleep"	0.838888888888889	1	30	-0.851836664509	11	12.75
"DGRP109"	26	"sleep"	0.798888888888889	1	30	-0.851836664509	11	13.25
"DGRP109"	27	"sleep"	0.775555555555556	1	30	-0.851836664509	11	13.75
"DGRP109"	28	"sleep"	0.724888888888889	1	30	-0.851836664509	11	14.25
"DGRP109"	29	"sleep"	0.684666666666667	1	30	-0.851836664509	11	14.75
"DGRP109"	30	"sleep"	0.629777777777778	1	30	-0.851836664509	11	15.25
"DGRP109"	31	"sleep"	0.574444444444444	1	30	-0.851836664509	11	15.75
"DGRP109"	32	"sleep"	0.519777777777778	1	30	-0.851836664509	11	16.25
"DGRP109"	33	"sleep"	0.452	1	30	-0.851836664509	11	16.75
"DGRP109"	34	"sleep"	0.430888888888889	1	30	-0.851836664509	11	17.25
"DGRP109"	35	"sleep"	0.463333333333333	1	30	-0.851836664509	11	17.75
"DGRP109"	36	"sleep"	0.503111111111111	1	30	-0.851836664509	11	18.25
"DGRP109"	37	"sleep"	0.590666666666667	1	30	-0.851836664509	11	18.75
"DGRP109"	38	"sleep"	0.561555555555556	1	30	-0.851836664509	11	19.25
"DGRP109"	39	"sleep"	0.422222222222222	1	30	-0.851836664509	11	19.75
"DGRP109"	40	"sleep"	0.279333333333333	1	30	-0.851836664509	11	20.25
"DGRP109"	41	"sleep"	0.235777777777778	1	30	-0.851836664509	11	20.75
"DGRP109"	42	"sleep"	0.285555555555556	1	30	-0.851836664509	11	21.25
"DGRP109"	43	"sleep"	0.326444444444444	1	30	-0.851836664509	11	21.75
"DGRP109"	44	"sleep"	0.349111111111111	1	30	-0.851836664509	11	22.25
"DGRP109"	45	"sleep"	0.412	1	30	-0.851836664509	11	22.75
"DGRP109"	46	"sleep"	0.447111111111111	1	30	-0.851836664509	11	23.25
"DGRP109"	47	"sleep"	0.678666666666667	1	30	-0.851836664509	11	23.75
"DGRP129"	0	"moving"	0.0719540229885057	1	29	-0.666639142778369	19	0.25
"DGRP129"	1	"moving"	0.0749425287356322	1	29	-0.666639142778369	19	0.75
"DGRP129"	2	"moving"	0.08	1	29	-0.666639142778369	19	1.25
"DGRP129"	3	"moving"	0.115172413793103	1	29	-0.666639142778369	19	1.75
"DGRP129"	4	"moving"	0.126666666666667	1	29	-0.666639142778369	19	2.25
"DGRP129"	5	"moving"	0.138850574712644	1	29	-0.666639142778369	19	2.75
"DGRP129"	6	"moving"	0.160459770114943	1	29	-0.666639142778369	19	3.25
"DGRP129"	7	"moving"	0.182988505747126	1	29	-0.666639142778369	19	3.75
"DGRP129"	8	"moving"	0.174252873563218	1	29	-0.666639142778369	19	4.25
"DGRP129"	9	"moving"	0.233793103448276	1	29	-0.666639142778369	19	4.75
"DGRP129"	10	"moving"	0.243908045977012	1	29	-0.666639142778369	19	5.25
"DGRP129"	11	"moving"	0.264137931034483	1	29	-0.666639142778369	19	5.75
"DGRP129"	12	"moving"	0.321379310344828	1	29	-0.666639142778369	19	6.25
"DGRP129"	13	"moving"	0.380919540229885	1	29	-0.666639142778369	19	6.75
"DGRP129"	14	"moving"	0.570344827586207	1	29	-0.666639142778369	19	7.25
"DGRP129"	15	"moving"	0.457241379310345	1	29	-0.666639142778369	19	7.75
"DGRP129"	16	"moving"	0.319540229885058	1	29	-0.666639142778369	19	8.25
"DGRP129"	17	"moving"	0.133333333333333	1	29	-0.666639142778369	19	8.75
"DGRP129"	18	"moving"	0.0439080459770115	1	29	-0.666639142778369	19	9.25
"DGRP129"	19	"moving"	0.0268965517241379	1	29	-0.666639142778369	19	9.75
"DGRP129"	20	"moving"	0.0335632183908046	1	29	-0.666639142778369	19	10.25
"DGRP129"	21	"moving"	0.031264367816092	1	29	-0.666639142778369	19	10.75
"DGRP129"	22	"moving"	0.0204597701149425	1	29	-0.666639142778369	19	11.25
"DGRP129"	23	"moving"	0.0386206896551724	1	29	-0.666639142778369	19	11.75
"DGRP129"	24	"moving"	0.0613793103448276	1	29	-0.666639142778369	19	12.25
"DGRP129"	25	"moving"	0.08	1	29	-0.666639142778369	19	12.75
"DGRP129"	26	"moving"	0.0981609195402299	1	29	-0.666639142778369	19	13.25
"DGRP129"	27	"moving"	0.13632183908046	1	29	-0.666639142778369	19	13.75
"DGRP129"	28	"moving"	0.153793103448276	1	29	-0.666639142778369	19	14.25
"DGRP129"	29	"moving"	0.176091954022989	1	29	-0.666639142778369	19	14.75
"DGRP129"	30	"moving"	0.20183908045977	1	29	-0.666639142778369	19	15.25
"DGRP129"	31	"moving"	0.169655172413793	1	29	-0.666639142778369	19	15.75
"DGRP129"	32	"moving"	0.148965517241379	1	29	-0.666639142778369	19	16.25
"DGRP129"	33	"moving"	0.146896551724138	1	29	-0.666639142778369	19	16.75
"DGRP129"	34	"moving"	0.135402298850575	1	29	-0.666639142778369	19	17.25
"DGRP129"	35	"moving"	0.174252873563218	1	29	-0.666639142778369	19	17.75
"DGRP129"	36	"moving"	0.182988505747126	1	29	-0.666639142778369	19	18.25
"DGRP129"	37	"moving"	0.225977011494253	1	29	-0.666639142778369	19	18.75
"DGRP129"	38	"moving"	0.227126436781609	1	29	-0.666639142778369	19	19.25
"DGRP129"	39	"moving"	0.228275862068966	1	29	-0.666639142778369	19	19.75
"DGRP129"	40	"moving"	0.247586206896552	1	29	-0.666639142778369	19	20.25
"DGRP129"	41	"moving"	0.206436781609195	1	29	-0.666639142778369	19	20.75
"DGRP129"	42	"moving"	0.175862068965517	1	29	-0.666639142778369	19	21.25
"DGRP129"	43	"moving"	0.16551724137931	1	29	-0.666639142778369	19	21.75
"DGRP129"	44	"moving"	0.164597701149425	1	29	-0.666639142778369	19	22.25
"DGRP129"	45	"moving"	0.152873563218391	1	29	-0.666639142778369	19	22.75
"DGRP129"	46	"moving"	0.14	1	29	-0.666639142778369	19	23.25
"DGRP129"	47	"moving"	0.0639080459770115	1	29	-0.666639142778369	19	23.75
"DGRP129"	0	"sleep"	0.887586206896552	1	29	-0.666639142778369	19	0.25
"DGRP129"	1	"sleep"	0.892873563218391	1	29	-0.666639142778369	19	0.75
"DGRP129"	2	"sleep"	0.874252873563218	1	29	-0.666639142778369	19	1.25
"DGRP129"	3	"sleep"	0.832413793103448	1	29	-0.666639142778369	19	1.75
"DGRP129"	4	"sleep"	0.804137931034483	1	29	-0.666639142778369	19	2.25
"DGRP129"	5	"sleep"	0.784827586206897	1	29	-0.666639142778369	19	2.75
"DGRP129"	6	"sleep"	0.760459770114943	1	29	-0.666639142778369	19	3.25
"DGRP129"	7	"sleep"	0.728965517241379	1	29	-0.666639142778369	19	3.75
"DGRP129"	8	"sleep"	0.74183908045977	1	29	-0.666639142778369	19	4.25
"DGRP129"	9	"sleep"	0.660689655172414	1	29	-0.666639142778369	19	4.75
"DGRP129"	10	"sleep"	0.637931034482759	1	29	-0.666639142778369	19	5.25
"DGRP129"	11	"sleep"	0.611264367816092	1	29	-0.666639142778369	19	5.75
"DGRP129"	12	"sleep"	0.522988505747127	1	29	-0.666639142778369	19	6.25
"DGRP129"	13	"sleep"	0.424367816091954	1	29	-0.666639142778369	19	6.75
"DGRP129"	14	"sleep"	0.246666666666667	1	29	-0.666639142778369	19	7.25
"DGRP129"	15	"sleep"	0.339770114942529	1	29	-0.666639142778369	19	7.75
"DGRP129"	16	"sleep"	0.529195402298851	1	29	-0.666639142778369	19	8.25
"DGRP129"	17	"sleep"	0.805057471264368	1	29	-0.666639142778369	19	8.75
"DGRP129"	18	"sleep"	0.936551724137931	1	29	-0.666639142778369	19	9.25
"DGRP129"	19	"sleep"	0.958390804597701	1	29	-0.666639142778369	19	9.75
"DGRP129"	20	"sleep"	0.948965517241379	1	29	-0.666639142778369	19	10.25
"DGRP129"	21	"sleep"	0.956551724137931	1	29	-0.666639142778369	19	10.75
"DGRP129"	22	"sleep"	0.974022988505747	1	29	-0.666639142778369	19	11.25
"DGRP129"	23	"sleep"	0.942298850574713	1	29	-0.666639142778369	19	11.75
"DGRP129"	24	"sleep"	0.909885057471264	1	29	-0.666639142778369	19	12.25
"DGRP129"	25	"sleep"	0.896551724137931	1	29	-0.666639142778369	19	12.75
"DGRP129"	26	"sleep"	0.860919540229885	1	29	-0.666639142778369	19	13.25
"DGRP129"	27	"sleep"	0.807586206896552	1	29	-0.666639142778369	19	13.75
"DGRP129"	28	"sleep"	0.785977011494253	1	29	-0.666639142778369	19	14.25
"DGRP129"	29	"sleep"	0.751264367816092	1	29	-0.666639142778369	19	14.75
"DGRP129"	30	"sleep"	0.717701149425287	1	29	-0.666639142778369	19	15.25
"DGRP129"	31	"sleep"	0.765747126436782	1	29	-0.666639142778369	19	15.75
"DGRP129"	32	"sleep"	0.790574712643678	1	29	-0.666639142778369	19	16.25
"DGRP129"	33	"sleep"	0.789195402298851	1	29	-0.666639142778369	19	16.75
"DGRP129"	34	"sleep"	0.799080459770115	1	29	-0.666639142778369	19	17.25
"DGRP129"	35	"sleep"	0.751034482758621	1	29	-0.666639142778369	19	17.75
"DGRP129"	36	"sleep"	0.731264367816092	1	29	-0.666639142778369	19	18.25
"DGRP129"	37	"sleep"	0.680229885057471	1	29	-0.666639142778369	19	18.75
"DGRP129"	38	"sleep"	0.667816091954023	1	29	-0.666639142778369	19	19.25
"DGRP129"	39	"sleep"	0.656551724137931	1	29	-0.666639142778369	19	19.75
"DGRP129"	40	"sleep"	0.639310344827586	1	29	-0.666639142778369	19	20.25
"DGRP129"	41	"sleep"	0.7	1	29	-0.666639142778369	19	20.75
"DGRP129"	42	"sleep"	0.735862068965517	1	29	-0.666639142778369	19	21.25
"DGRP129"	43	"sleep"	0.75448275862069	1	29	-0.666639142778369	19	21.75
"DGRP129"	44	"sleep"	0.75632183908046	1	29	-0.666639142778369	19	22.25
"DGRP129"	45	"sleep"	0.769885057471264	1	29	-0.666639142778369	19	22.75
"DGRP129"	46	"sleep"	0.795402298850575	1	29	-0.666639142778369	19	23.25
"DGRP129"	47	"sleep"	0.901379310344828	1	29	-0.666639142778369	19	23.75
"DGRP136"	0	"moving"	0.277878787878788	1	22	0.154726973025517	107	0.25
"DGRP136"	1	"moving"	0.124545454545455	1	22	0.154726973025517	107	0.75
"DGRP136"	2	"moving"	0.144242424242424	1	22	0.154726973025517	107	1.25
"DGRP136"	3	"moving"	0.156363636363636	1	22	0.154726973025517	107	1.75
"DGRP136"	4	"moving"	0.131212121212121	1	22	0.154726973025517	107	2.25
"DGRP136"	5	"moving"	0.137575757575758	1	22	0.154726973025517	107	2.75
"DGRP136"	6	"moving"	0.148181818181818	1	22	0.154726973025517	107	3.25
"DGRP136"	7	"moving"	0.173636363636364	1	22	0.154726973025517	107	3.75
"DGRP136"	8	"moving"	0.186060606060606	1	22	0.154726973025517	107	4.25
"DGRP136"	9	"moving"	0.21030303030303	1	22	0.154726973025517	107	4.75
"DGRP136"	10	"moving"	0.224242424242424	1	22	0.154726973025517	107	5.25
"DGRP136"	11	"moving"	0.252424242424242	1	22	0.154726973025517	107	5.75
"DGRP136"	12	"moving"	0.26030303030303	1	22	0.154726973025517	107	6.25
"DGRP136"	13	"moving"	0.28969696969697	1	22	0.154726973025517	107	6.75
"DGRP136"	14	"moving"	0.369393939393939	1	22	0.154726973025517	107	7.25
"DGRP136"	15	"moving"	0.414545454545455	1	22	0.154726973025517	107	7.75
"DGRP136"	16	"moving"	0.710606060606061	1	22	0.154726973025517	107	8.25
"DGRP136"	17	"moving"	0.723030303030303	1	22	0.154726973025517	107	8.75
"DGRP136"	18	"moving"	0.686363636363636	1	22	0.154726973025517	107	9.25
"DGRP136"	19	"moving"	0.603030303030303	1	22	0.154726973025517	107	9.75
"DGRP136"	20	"moving"	0.427878787878788	1	22	0.154726973025517	107	10.25
"DGRP136"	21	"moving"	0.23030303030303	1	22	0.154726973025517	107	10.75
"DGRP136"	22	"moving"	0.119090909090909	1	22	0.154726973025517	107	11.25
"DGRP136"	23	"moving"	0.0796969696969697	1	22	0.154726973025517	107	11.75
"DGRP136"	24	"moving"	0.0493939393939394	1	22	0.154726973025517	107	12.25
"DGRP136"	25	"moving"	0.0460606060606061	1	22	0.154726973025517	107	12.75
"DGRP136"	26	"moving"	0.0342424242424242	1	22	0.154726973025517	107	13.25
"DGRP136"	27	"moving"	0.0451515151515152	1	22	0.154726973025517	107	13.75
"DGRP136"	28	"moving"	0.0481818181818182	1	22	0.154726973025517	107	14.25
"DGRP136"	29	"moving"	0.0545454545454545	1	22	0.154726973025517	107	14.75
"DGRP136"	30	"moving"	0.0493939393939394	1	22	0.154726973025517	107	15.25
"DGRP136"	31	"moving"	0.0548484848484848	1	22	0.154726973025517	107	15.75
"DGRP136"	32	"moving"	0.0548484848484848	1	22	0.154726973025517	107	16.25
"DGRP136"	33	"moving"	0.0724242424242424	1	22	0.154726973025517	107	16.75
"DGRP136"	34	"moving"	0.0584848484848485	1	22	0.154726973025517	107	17.25
"DGRP136"	35	"moving"	0.0539393939393939	1	22	0.154726973025517	107	17.75
"DGRP136"	36	"moving"	0.0624242424242424	1	22	0.154726973025517	107	18.25
"DGRP136"	37	"moving"	0.0815151515151515	1	22	0.154726973025517	107	18.75
"DGRP136"	38	"moving"	0.136969696969697	1	22	0.154726973025517	107	19.25
"DGRP136"	39	"moving"	0.150909090909091	1	22	0.154726973025517	107	19.75
"DGRP136"	40	"moving"	0.173939393939394	1	22	0.154726973025517	107	20.25
"DGRP136"	41	"moving"	0.217575757575758	1	22	0.154726973025517	107	20.75
"DGRP136"	42	"moving"	0.326969696969697	1	22	0.154726973025517	107	21.25
"DGRP136"	43	"moving"	0.346666666666667	1	22	0.154726973025517	107	21.75
"DGRP136"	44	"moving"	0.393333333333333	1	22	0.154726973025517	107	22.25
"DGRP136"	45	"moving"	0.434848484848485	1	22	0.154726973025517	107	22.75
"DGRP136"	46	"moving"	0.458484848484849	1	22	0.154726973025517	107	23.25
"DGRP136"	47	"moving"	0.431515151515152	1	22	0.154726973025517	107	23.75
"DGRP136"	0	"sleep"	0.604545454545455	1	22	0.154726973025517	107	0.25
"DGRP136"	1	"sleep"	0.83	1	22	0.154726973025517	107	0.75
"DGRP136"	2	"sleep"	0.794242424242424	1	22	0.154726973025517	107	1.25
"DGRP136"	3	"sleep"	0.783939393939394	1	22	0.154726973025517	107	1.75
"DGRP136"	4	"sleep"	0.81	1	22	0.154726973025517	107	2.25
"DGRP136"	5	"sleep"	0.803030303030303	1	22	0.154726973025517	107	2.75
"DGRP136"	6	"sleep"	0.8	1	22	0.154726973025517	107	3.25
"DGRP136"	7	"sleep"	0.744242424242424	1	22	0.154726973025517	107	3.75
"DGRP136"	8	"sleep"	0.729393939393939	1	22	0.154726973025517	107	4.25
"DGRP136"	9	"sleep"	0.698484848484848	1	22	0.154726973025517	107	4.75
"DGRP136"	10	"sleep"	0.672121212121212	1	22	0.154726973025517	107	5.25
"DGRP136"	11	"sleep"	0.640909090909091	1	22	0.154726973025517	107	5.75
"DGRP136"	12	"sleep"	0.613333333333333	1	22	0.154726973025517	107	6.25
"DGRP136"	13	"sleep"	0.567575757575758	1	22	0.154726973025517	107	6.75
"DGRP136"	14	"sleep"	0.465454545454545	1	22	0.154726973025517	107	7.25
"DGRP136"	15	"sleep"	0.406363636363636	1	22	0.154726973025517	107	7.75
"DGRP136"	16	"sleep"	0.138484848484848	1	22	0.154726973025517	107	8.25
"DGRP136"	17	"sleep"	0.118787878787879	1	22	0.154726973025517	107	8.75
"DGRP136"	18	"sleep"	0.13030303030303	1	22	0.154726973025517	107	9.25
"DGRP136"	19	"sleep"	0.231515151515152	1	22	0.154726973025517	107	9.75
"DGRP136"	20	"sleep"	0.424545454545455	1	22	0.154726973025517	107	10.25
"DGRP136"	21	"sleep"	0.669393939393939	1	22	0.154726973025517	107	10.75
"DGRP136"	22	"sleep"	0.821212121212121	1	22	0.154726973025517	107	11.25
"DGRP136"	23	"sleep"	0.871212121212121	1	22	0.154726973025517	107	11.75
"DGRP136"	24	"sleep"	0.920909090909091	1	22	0.154726973025517	107	12.25
"DGRP136"	25	"sleep"	0.932424242424242	1	22	0.154726973025517	107	12.75
"DGRP136"	26	"sleep"	0.951515151515152	1	22	0.154726973025517	107	13.25
"DGRP136"	27	"sleep"	0.93030303030303	1	22	0.154726973025517	107	13.75
"DGRP136"	28	"sleep"	0.933030303030303	1	22	0.154726973025517	107	14.25
"DGRP136"	29	"sleep"	0.920606060606061	1	22	0.154726973025517	107	14.75
"DGRP136"	30	"sleep"	0.931818181818182	1	22	0.154726973025517	107	15.25
"DGRP136"	31	"sleep"	0.925454545454545	1	22	0.154726973025517	107	15.75
"DGRP136"	32	"sleep"	0.920909090909091	1	22	0.154726973025517	107	16.25
"DGRP136"	33	"sleep"	0.898787878787879	1	22	0.154726973025517	107	16.75
"DGRP136"	34	"sleep"	0.90969696969697	1	22	0.154726973025517	107	17.25
"DGRP136"	35	"sleep"	0.916666666666667	1	22	0.154726973025517	107	17.75
"DGRP136"	36	"sleep"	0.907575757575758	1	22	0.154726973025517	107	18.25
"DGRP136"	37	"sleep"	0.885151515151515	1	22	0.154726973025517	107	18.75
"DGRP136"	38	"sleep"	0.805454545454546	1	22	0.154726973025517	107	19.25
"DGRP136"	39	"sleep"	0.776060606060606	1	22	0.154726973025517	107	19.75
"DGRP136"	40	"sleep"	0.743939393939394	1	22	0.154726973025517	107	20.25
"DGRP136"	41	"sleep"	0.692424242424242	1	22	0.154726973025517	107	20.75
"DGRP136"	42	"sleep"	0.537878787878788	1	22	0.154726973025517	107	21.25
"DGRP136"	43	"sleep"	0.488787878787879	1	22	0.154726973025517	107	21.75
"DGRP136"	44	"sleep"	0.427272727272727	1	22	0.154726973025517	107	22.25
"DGRP136"	45	"sleep"	0.35030303030303	1	22	0.154726973025517	107	22.75
"DGRP136"	46	"sleep"	0.325151515151515	1	22	0.154726973025517	107	23.25
"DGRP136"	47	"sleep"	0.350606060606061	1	22	0.154726973025517	107	23.75
"DGRP142"	0	"moving"	0.514666666666667	1	30	-0.430967727430652	34	0.25
"DGRP142"	1	"moving"	0.47	1	30	-0.430967727430652	34	0.75
"DGRP142"	2	"moving"	0.456	1	30	-0.430967727430652	34	1.25
"DGRP142"	3	"moving"	0.41	1	30	-0.430967727430652	34	1.75
"DGRP142"	4	"moving"	0.395333333333333	1	30	-0.430967727430652	34	2.25
"DGRP142"	5	"moving"	0.367111111111111	1	30	-0.430967727430652	34	2.75
"DGRP142"	6	"moving"	0.381555555555556	1	30	-0.430967727430652	34	3.25
"DGRP142"	7	"moving"	0.371333333333333	1	30	-0.430967727430652	34	3.75
"DGRP142"	8	"moving"	0.354222222222222	1	30	-0.430967727430652	34	4.25
"DGRP142"	9	"moving"	0.356666666666667	1	30	-0.430967727430652	34	4.75
"DGRP142"	10	"moving"	0.355333333333333	1	30	-0.430967727430652	34	5.25
"DGRP142"	11	"moving"	0.343777777777778	1	30	-0.430967727430652	34	5.75
"DGRP142"	12	"moving"	0.358666666666667	1	30	-0.430967727430652	34	6.25
"DGRP142"	13	"moving"	0.359111111111111	1	30	-0.430967727430652	34	6.75
"DGRP142"	14	"moving"	0.474222222222222	1	30	-0.430967727430652	34	7.25
"DGRP142"	15	"moving"	0.304222222222222	1	30	-0.430967727430652	34	7.75
"DGRP142"	16	"moving"	0.402444444444444	1	30	-0.430967727430652	34	8.25
"DGRP142"	17	"moving"	0.466666666666667	1	30	-0.430967727430652	34	8.75
"DGRP142"	18	"moving"	0.549777777777778	1	30	-0.430967727430652	34	9.25
"DGRP142"	19	"moving"	0.605555555555556	1	30	-0.430967727430652	34	9.75
"DGRP142"	20	"moving"	0.629777777777778	1	30	-0.430967727430652	34	10.25
"DGRP142"	21	"moving"	0.588666666666667	1	30	-0.430967727430652	34	10.75
"DGRP142"	22	"moving"	0.491111111111111	1	30	-0.430967727430652	34	11.25
"DGRP142"	23	"moving"	0.379333333333333	1	30	-0.430967727430652	34	11.75
"DGRP142"	24	"moving"	0.277333333333333	1	30	-0.430967727430652	34	12.25
"DGRP142"	25	"moving"	0.242444444444444	1	30	-0.430967727430652	34	12.75
"DGRP142"	26	"moving"	0.209111111111111	1	30	-0.430967727430652	34	13.25
"DGRP142"	27	"moving"	0.189777777777778	1	30	-0.430967727430652	34	13.75
"DGRP142"	28	"moving"	0.212222222222222	1	30	-0.430967727430652	34	14.25
"DGRP142"	29	"moving"	0.237111111111111	1	30	-0.430967727430652	34	14.75
"DGRP142"	30	"moving"	0.245555555555556	1	30	-0.430967727430652	34	15.25
"DGRP142"	31	"moving"	0.259333333333333	1	30	-0.430967727430652	34	15.75
"DGRP142"	32	"moving"	0.273111111111111	1	30	-0.430967727430652	34	16.25
"DGRP142"	33	"moving"	0.278666666666667	1	30	-0.430967727430652	34	16.75
"DGRP142"	34	"moving"	0.281555555555556	1	30	-0.430967727430652	34	17.25
"DGRP142"	35	"moving"	0.310888888888889	1	30	-0.430967727430652	34	17.75
"DGRP142"	36	"moving"	0.333111111111111	1	30	-0.430967727430652	34	18.25
"DGRP142"	37	"moving"	0.331555555555556	1	30	-0.430967727430652	34	18.75
"DGRP142"	38	"moving"	0.328222222222222	1	30	-0.430967727430652	34	19.25
"DGRP142"	39	"moving"	0.299333333333333	1	30	-0.430967727430652	34	19.75
"DGRP142"	40	"moving"	0.315777777777778	1	30	-0.430967727430652	34	20.25
"DGRP142"	41	"moving"	0.299555555555556	1	30	-0.430967727430652	34	20.75
"DGRP142"	42	"moving"	0.305777777777778	1	30	-0.430967727430652	34	21.25
"DGRP142"	43	"moving"	0.312888888888889	1	30	-0.430967727430652	34	21.75
"DGRP142"	44	"moving"	0.346	1	30	-0.430967727430652	34	22.25
"DGRP142"	45	"moving"	0.385111111111111	1	30	-0.430967727430652	34	22.75
"DGRP142"	46	"moving"	0.575111111111111	1	30	-0.430967727430652	34	23.25
"DGRP142"	47	"moving"	0.582222222222222	1	30	-0.430967727430652	34	23.75
"DGRP142"	0	"sleep"	0.27	1	30	-0.430967727430652	34	0.25
"DGRP142"	1	"sleep"	0.298	1	30	-0.430967727430652	34	0.75
"DGRP142"	2	"sleep"	0.311111111111111	1	30	-0.430967727430652	34	1.25
"DGRP142"	3	"sleep"	0.364222222222222	1	30	-0.430967727430652	34	1.75
"DGRP142"	4	"sleep"	0.386666666666667	1	30	-0.430967727430652	34	2.25
"DGRP142"	5	"sleep"	0.422	1	30	-0.430967727430652	34	2.75
"DGRP142"	6	"sleep"	0.399777777777778	1	30	-0.430967727430652	34	3.25
"DGRP142"	7	"sleep"	0.418	1	30	-0.430967727430652	34	3.75
"DGRP142"	8	"sleep"	0.426444444444445	1	30	-0.430967727430652	34	4.25
"DGRP142"	9	"sleep"	0.430666666666667	1	30	-0.430967727430652	34	4.75
"DGRP142"	10	"sleep"	0.428222222222222	1	30	-0.430967727430652	34	5.25
"DGRP142"	11	"sleep"	0.445777777777778	1	30	-0.430967727430652	34	5.75
"DGRP142"	12	"sleep"	0.41	1	30	-0.430967727430652	34	6.25
"DGRP142"	13	"sleep"	0.420888888888889	1	30	-0.430967727430652	34	6.75
"DGRP142"	14	"sleep"	0.330222222222222	1	30	-0.430967727430652	34	7.25
